"akatia__Auto_Merge__c","Billing_Name__c","akatia__Commodity_Group_Code__c","akatia__SubGroup_Code__c","akatia__Description__c","akatia__DNGenerate_Putaway__c","akatia__Serial_Mgt__c","Name","akatia__Item__c"
"false","iPhone 16 Pro 512GB Desert Titanium","Asset","Apple-iPhone","iPhone 16 Pro 512GB Desert Titanium","false","true","iP16Pro512DT","195949770425"
"false","iPhone 16 Pro 512GB Natural Titanium","Asset","Apple-iPhone","iPhone 16 Pro 512GB Natural Titanium","false","true","iP16Pro512NT","195949770418"
"false","iPhone 16 Pro 512GB White Titanium","Asset","Apple-iPhone","iPhone 16 Pro 512GB White Titanium","false","true","iP16Pro512WT","195949770395"
"false","iPhone 16 Pro Max 1TB Black Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 1TB Black Titanium","false","true","iP16ProMax1TBBT","195949805141"
"false","iPhone 16 Pro Max 1TB Desert Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 1TB Desert Titanium","false","true","iP16ProMax1TBDT","195949805158"
"false","iPhone 16 Pro Max 1TB Natural Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 1TB Natural Titanium","false","true","iP16ProMax1TBNT","195949805165"
"false","iPhone 16 Pro Max 1TB White Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 1TB White Titanium","false","true","iP16ProMax1TBWT","195949805134"
"false","iPhone 16 Pro Max 256GB Black Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 256GB Black Titanium","false","true","iP16ProMax256BT","195949805042"
"false","iPhone 16 Pro Max 256GB Desert Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 256GB Desert Titanium","false","true","iP16ProMax256DT","195949805066"
"false","iPhone 16 Pro Max 256GB Natural Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 256GB Natural Titanium","false","true","iP16ProMax256NT","195949805073"
"false","iPhone 16 Pro Max 256GB White Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 256GB White Titanium","false","true","iP16ProMax256WT","195949805059"
"false","iPhone 16 Pro Max 512GB Black Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 512GB Black Titanium","false","true","iP16ProMax512BT","195949805110"
"false","iPhone 16 Pro Max 512GB Desert Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 512GB Desert Titanium","false","true","iP16ProMax512DT","195949805103"
"false","iPhone 16 Pro Max 512GB Natural Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 512GB Natural Titanium","false","true","iP16ProMax512NT","195949805127"
"false","iPhone 16 Pro Max 512GB White Titanium","Asset","Apple-iPhone","iPhone 16 Pro Max 512GB White Titanium","false","true","iP16ProMax512WT","195949805097"
"false","iPhone 16e 128GB Black","Asset","Apple-iPhone","iPhone 16e 128GB Black","false","true","iP16e128B","195950051629"
"false","iPhone 16e 128GB White","Asset","Apple-iPhone","iPhone 16e 128GB White","false","true","iP16e128W","195950051636"
"false","iPhone 16e 256GB Black","Asset","Apple-iPhone","iPhone 16e 256GB Black","false","true","iP16e256B","195950051643"
"false","iPhone 16e 256GB White","Asset","Apple-iPhone","iPhone 16e 256GB White","false","true","iP16e256W","195950051650"
"false","iPhone 16e 512GB Black","Asset","Apple-iPhone","iPhone 16e 512GB Black","false","true","iP16e512B","195950051667"
"false","iPhone 16e 512GB White","Asset","Apple-iPhone","iPhone 16e 512GB White","false","true","iP16e512W","195950051674"
"true","Screen Protector","Item","Accessory","iPhone 16e Screen Protector","false","false","iP16eSP","1232"
"false","iPhone 17 256GB Black","Asset","Apple-iPhone","iPhone 17 256GB Black","false","true","iP17256B","195950642803"
"false","iPhone 17 256GB Lavender","Asset","Apple-iPhone","iPhone 17 256GB Lavender","false","true","iP17256L","195950642841"
"false","iPhone 17 256GB Mist Blue","Asset","Apple-iPhone","iPhone 17 256GB Mist Blue","false","true","iP17256MB","195950642827"
"false","iPhone 17 256GB Sage","Asset","Apple-iPhone","iPhone 17 256GB Sage","false","true","iP17256S","195950642834"
"false","iPhone 17 256GB White","Asset","Apple-iPhone","iPhone 17 256GB White","false","true","iP17256W","195950642810"
"false","iPhone 17 512GB Black","Asset","Apple-iPhone","iPhone 17 512GB Black","false","true","iP17512B","195950642858"
"false","iPhone 17 512GB Lavender","Asset","Apple-iPhone","iPhone 17 512GB Lavender","false","true","iP17512L","195950642889"
"false","iPhone 17 512GB Mist Blue","Asset","Apple-iPhone","iPhone 17 512GB Mist Blue","false","true","iP17512MB","195950642872"
"false","iPhone 17 512GB Sage","Asset","Apple-iPhone","iPhone 17 512GB Sage","false","true","iP17512S","195950642896"
"false","iPhone 17 512GB White","Asset","Apple-iPhone","iPhone 17 512GB White","false","true","iP17512W","195950642865"
"false","iPhone 17 Pro 1TB Cosmic Orange","Asset","Apple-iPhone","iPhone 17 Pro 1TB Cosmic Orange","false","true","iP17Pro1TBCO","195950626230"
"false","iPhone 17 Pro 1TB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro 1TB Deep Blue","false","true","iP17Pro1TBDB","195950626247"
"false","iPhone 17 Pro 1TB Silver","Asset","Apple-iPhone","iPhone 17 Pro 1TB Silver","false","true","iP17Pro1TBS","195950626223"
"false","iPhone 17 Pro 256GB Cosmic Orange","Asset","Apple-iPhone","iPhone 17 Pro 256GB Cosmic Orange","false","true","iP17Pro256CO","195950626179"
"false","iPhone 17 Pro 256GB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro 256GB Deep Blue","false","true","iP17Pro256DB","195950626186"
"false","iPhone 17 Pro 256GB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro 256GB Deep Blue","false","true","iP17Pro256GBDP","400064873471"
"false","iPhone 17 Pro 256GB Silver","Asset","Apple-iPhone","iPhone 17 Pro 256GB Silver","false","true","iP17Pro256S","195950626162"
"false","iPhone 17 Pro 512GB Cosmic Orange","Asset","Apple-iPhone","iPhone 17 Pro 512GB Cosmic Orange","false","true","iP17Pro512CO","195950626209"
"false","iPhone 17 Pro 512GB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro 512GB Deep Blue","false","true","iP17Pro512DB","195950626216"
"false","iPhone 17 Pro 512GB Silver","Asset","Apple-iPhone","iPhone 17 Pro 512GB Silver","false","true","iP17Pro512S","195950626193"
"false","iPhone 17 Pro Max 1TB Cosmic Orange","Asset","Apple-iPhone","iPhone 17 Pro Max 1TB Cosmic Orange","false","true","iP17ProMax1TBCO","195950638066"
"false","iPhone 17 Pro Max 1TB Blue","Asset","Apple-iPhone","iPhone 17 Pro Max 1TB Deep Blue","false","true","iP17PM1TBDB","195950638073"
"false","iPhone 17 Pro Max 1TB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro Max 1TB Deep Blue","false","true","iP17ProMax1TBDB","195950638059"
"false","iPhone 17 Pro Max 1TB Silver","Asset","Apple-iPhone","iPhone 17 Pro Max 1TB Silver","false","true","iP17ProMax1TBS","195950638042"
"false","iPhone 17 Pro Max 256GB Cosmic Orange","Asset","Apple-iPhone","iPhone 17 Pro Max 256GB Cosmic Orange","false","true","iP17ProMax256CO","195950638035"
"false","iPhone 17 Pro Max 256GB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro Max 256GB Deep Blue","false","true","iP17ProMax256DB","195950638011"
"false","iPhone 17 Pro Max 256GB Silver","Asset","Apple-iPhone","iPhone 17 Pro Max 256GB Silver","false","true","iP17ProMax256S","195950637151"
"false","iPhone 17 Pro Max 2TB Cosmic Orange","Asset","Apple-iPhone","iPhone 17 Pro Max 2TB Cosmic Orange","false","true","iP17ProMax2TBCO","195950639094"
"false","iPhone 17 Pro Max 2TB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro Max 2TB Deep Blue","false","true","iP17ProMax2TBDB","195950639117"
"false","iPhone 17 Pro Max 2TB Silver","Asset","Apple-iPhone","iPhone 17 Pro Max 2TB Silver","false","true","iP17ProMax2TBS","195950639087"
"false","iPhone 17 Pro Max 512GB Cosmic Orange","Asset","Apple-iPhone","iPhone 17 Pro Max 512GB Cosmic Orange","false","true","iP17ProMax512CO","195950639070"
"false","iPhone 17 Pro Max 512GB Deep Blue","Asset","Apple-iPhone","iPhone 17 Pro Max 512GB Deep Blue","false","true","iP17ProMax512DB","195950639056"
"false","iPhone 17 Pro Max 512GB Silver","Asset","Apple-iPhone","iPhone 17 Pro Max 512GB Silver","false","true","iP17ProMax512S","195950639032"
"false","iPhone 17e 256GB Black","Asset","Apple-iPhone","iPhone 17e 256GB Black","false","true","iP17e256B","195951041155"
"false","iPhone 17e 256GB Soft Pink","Asset","Apple-iPhone","iPhone 17e 256GB Soft Pink","false","true","iP17e256SP","195950710021"
"false","iPhone 17e 256GB White","Asset","Apple-iPhone","iPhone 17e 256GB White","false","true","iP17e256W","195951041162"
"false","iPhone 17e 512GB Black","Asset","Apple-iPhone","iPhone 17e 512GB Black","false","true","iP17e512B","195951041193"
"false","iPhone 17e 512GB Soft Pink","Asset","Apple-iPhone","iPhone 17e 512GB Soft Pink","false","true","iP17e512SP","195951041209"
"false","iPhone 17e 512GB White","Asset","Apple-iPhone","iPhone 17e 512GB White","false","true","iP17e512W","195951041216"
"false","iPhone 5 16GB Black & Slate","Asset","Apple-iPhone","iPhone 5 16GB Black & Slate","false","true","iP516B&S","885909599639"
"false","iPhone 6s 16GB Space Gray","Asset","Apple-iPhone","iPhone 6s 16GB Space Gray","false","true","iP6s16SG","x111111111128"
"false","iPhone 7 32GB Space Gray","Asset","Apple-iPhone","iPhone 7 32GB Space Gray","false","true","iP732SG","x111111111128"
"false","iPhone 7 Plus 32GB Space Gray","Asset","Apple-iPhone","iPhone 7 Plus 32GB Space Gray","false","true","iP7+32SG","x111111111128"
"false","iPhone 8 32GB Space Gray","Asset","Apple-iPhone","iPhone 8 32GB Space Gray","false","true","iP832SG","190198451958"
"false","iPhone 8 64GB Space Gray","Asset","Apple-iPhone","iPhone 8 64GB Space Gray","false","true","iP864SG","190198451989"
"false","iPhone Air 1TB Cloud White","Asset","Apple-iPhone","iPhone Air 1TB Cloud White","false","true","iPAir1TBCW","195950651089"
"false","iPhone Air 1TB Light Gold","Asset","Apple-iPhone","iPhone Air 1TB Light Gold","false","true","iPAir1TBLG","195950651096"
"false","iPhone Air 1TB Sky Blue","Asset","Apple-iPhone","iPhone Air 1TB Sky Blue","false","true","iPAir1TBSBlu","195950651102"
"false","iPhone Air 1TB Space Black","Asset","Apple-iPhone","iPhone Air 1TB Space Black","false","true","iPAir1TBSBla","195950651072"
"false","iPhone Air 256GB Cloud White","Asset","Apple-iPhone","iPhone Air 256GB Cloud White","false","true","iPAir256CW","195950621341"
"false","iPhone Air 256GB Light Gold","Asset","Apple-iPhone","iPhone Air 256GB Light Gold","false","true","iPAir256LG","195950651027"
"false","iPhone Air 256GB Sky Blue","Asset","Apple-iPhone","iPhone Air 256GB Sky Blue","false","true","iPAir256SBlu","195950621426"
"false","iPhone Air","Asset","Apple-iPhone","iPhone Air 256GB Space Black","false","true","iPA256GBSB","195950621303"
"false","iPhone Air 256GB Space Black","Asset","Apple-iPhone","iPhone Air 256GB Space Black","false","true","iPAir256SB","195950651003"
"false","iPhone Air 512GB Cloud White","Asset","Apple-iPhone","iPhone Air 512GB Cloud White","false","true","iPAir512CW","195950651010"
"false","iPhone Air 512GB Light Gold","Asset","Apple-iPhone","iPhone Air 512GB Light Gold","false","true","iPAir512LG","195950651058"
"false","iPhone Air 512GB Sky Blue","Asset","Apple-iPhone","iPhone Air 512GB Sky Blue","false","true","iPAir512SBlu","195950651065"
"false","iPhone Air 512GB Space Black","Asset","Apple-iPhone","iPhone Air 512GB Space Black","false","true","iPAir512SBla","195950651041"
"true","iPhone Case","Item","Accessory","iPhone Case: Generic","false","false","iPCG","x111111111135"
"false","iPhone SE-2nd Gen 64GB Midnight","Asset","Apple-iPhone","iPhone SE-2nd Gen 64GB Midnight","false","true","iPSE2nd64M","x111111111128"
"false","iPhone SE 2nd Gen","Asset","Apple-iPhone","iPhone SE-2nd Gen 64GB Red","false","true","iPSE2nd64R","0190199503564"
"false","iPhone SE 2nd Gen","Asset","Apple-iPhone","iPhone SE-2nd Gen 64GB White","false","true","iPSE2nd64W","190199503502"
"false","iPhone SE-3rd Gen 128GB Midnight","Asset","Apple-iPhone","iPhone SE-3rd Gen 128GB Midnight","false","true","iPSE3rd128M","194253012702"
"false","iPhone SE-3rd Gen 128GB Red","Asset","Apple-iPhone","iPhone SE-3rd Gen 128GB Red","false","true","iPSE3rd128R","194253014454"
"false","iPhone SE-3rd Gen 128GB Starlight","Asset","Apple-iPhone","iPhone SE-3rd Gen 128GB Starlight","false","true","iPSE3rd128S","194253014164"
"false","iPhone SE-3rd Gen 256GB Midnight","Asset","Apple-iPhone","iPhone SE-3rd Gen 256GB Midnight","false","true","iPSE3rd256M","194253014744"
"false","iPhone SE-3rd Gen 256GB Red","Asset","Apple-iPhone","iPhone SE-3rd Gen 256GB Red","false","true","iPSE3rd256R","194253015321"
"false","iPhone SE-3rd Gen 256GB Starlight","Asset","Apple-iPhone","iPhone SE-3rd Gen 256GB Starlight","false","true","iPSE3rd256S","194253015031"
"false","iPhone SE-3rd Gen 64GB Midnight","Asset","Apple-iPhone","iPhone SE-3rd Gen 64GB Midnight","false","true","iPSE3rd64M","194253013006"
"false","iPhone SE-3rd Gen 64GB Red","Asset","Apple-iPhone","iPhone SE-3rd Gen 64GB Red","false","true","iPSE3rd64R","194253013587"
"false","iPhone SE-3rd Gen 64GB Starlight","Asset","Apple-iPhone","iPhone SE-3rd Gen 64GB Starlight","false","true","iPSE3rd64S","194253013297"
"false","iPhone X 256GB Silver","Asset","Apple-iPhone","iPhone X 256GB Silver","false","true","iPX256S","190198006059"
"false","iPhone X 256GB Space Gray","Asset","Apple-iPhone","iPhone X 256GB Space Gray","false","true","iPX256SG","190198006042"
"false","iPhone X 64GB Silver","Asset","Apple-iPhone","iPhone X 64GB Silver","false","true","iPX64S","190198006017"
"false","iPhone X 64GB Space Gray","Asset","Apple-iPhone","iPhone X 64GB Space Gray","false","true","iPX64SG","190198006000"
"false","iPhone XR 128GB Black","Asset","Apple-iPhone","iPhone XR 128GB Black","false","true","iPXR128B","190198201082"
"false","iPhone XR 128GB Blue","Asset","Apple-iPhone","iPhone XR 128GB Blue","false","true","iPXR128Blu","190198201112"
"false","iPhone XR 128GB Coral","Asset","Apple-iPhone","iPhone XR 128GB Coral","false","true","iPXR128C","190198778482"
"false","iPhone XR 128GB RED","Asset","Apple-iPhone","iPhone XR 128GB RED","false","true","iPXR128R","190198778468"
"false","iPhone XR 128GB White","Asset","Apple-iPhone","iPhone XR 128GB White","false","true","iPXR128W","190198201099"
"false","iPhone XR 128GB Yellow","Asset","Apple-iPhone","iPhone XR 128GB Yellow","false","true","iPXR128Y","190198201129"
"false","iPhone XR 256GB Black","Asset","Apple-iPhone","iPhone XR 256GB Black","false","true","iPXR256B","194252001045"
"false","iPhone XR 256GB Blue","Asset","Apple-iPhone","iPhone XR 256GB Blue","false","true","iPXR256Blu","194252000996"
"false","iPhone XR 256GB Coral","Asset","Apple-iPhone","iPhone XR 256GB Coral","false","true","iPXR256C","194252001011"
"false","iPhone XR 256GB RED","Asset","Apple-iPhone","iPhone XR 256GB RED","false","true","iPXR256R","194252001028"
"false","iPhone XR 256GB White","Asset","Apple-iPhone","iPhone XR 256GB White","false","true","iPXR256W","194252001038"
"false","iPhone XR 256GB Yellow","Asset","Apple-iPhone","iPhone XR 256GB Yellow","false","true","iPXR256Y","194252000979"
"false","iPhone XR 64GB Black","Asset","Apple-iPhone","iPhone XR 64GB Black","false","true","iPXR64B","190198200603"
"false","iPhone XR 64GB Blue","Asset","Apple-iPhone","iPhone XR 64GB Blue","false","true","iPXR64Blu","190198200634"
"false","iPhone XR 64GB Coral","Asset","Apple-iPhone","iPhone XR 64GB Coral","false","true","iPXR64C","190198900748"
"false","iPhone XR 64GB RED","Asset","Apple-iPhone","iPhone XR 64GB RED","false","true","iPXR64R","190199205153"
"false","iPhone XR 64GB White","Asset","Apple-iPhone","iPhone XR 64GB White","false","true","iPXR64W","190198200610"
"false","iPhone XR 64GB Yellow","Asset","Apple-iPhone","iPhone XR 64GB Yellow","false","true","iPXR64Y","190198200641"
"false","iPhone XS 256GB Gold","Asset","Apple-iPhone","iPhone XS 256GB Gold","false","true","iPXS256G","190198792980"
"false","iPhone XS 256GB Silver","Asset","Apple-iPhone","iPhone XS 256GB Silver","false","true","iPXS256S","190198792799"
"false","iPhone XS 256GB Space Gray","Asset","Apple-iPhone","iPhone XS 256GB Space Gray","false","true","iPXS256SG","190198792607"
"false","iPhone XS 512GB Gold","Asset","Apple-iPhone","iPhone XS 512GB Gold","false","true","iPXS512G","190198793550"
"false","iPhone XS 512GB Silver","Asset","Apple-iPhone","iPhone XS 512GB Silver","false","true","iPXS512S","190198793369"
"false","iPhone XS 512GB Space Gray","Asset","Apple-iPhone","iPhone XS 512GB Space Gray","false","true","iPXS512SG","190198793178"
"false","iPhone XS 64GB Gold","Asset","Apple-iPhone","iPhone XS 64GB Gold","false","true","iPXS64G","190198792416"
"false","iPhone XS 64GB Silver","Asset","Apple-iPhone","iPhone XS 64GB Silver","false","true","iPXS64S","190198792225"
"false","iPhone XS 64GB Space Gray","Asset","Apple-iPhone","iPhone XS 64GB Space Gray","false","true","iPXS64SG","190198792034"
"false","iPhone XS Max 256GB Gold","Asset","Apple-iPhone","iPhone XS Max 256GB Gold","false","true","iPXSMax256G","190198782981"
"false","iPhone XS Max 256GB Silver","Asset","Apple-iPhone","iPhone XS Max 256GB Silver","false","true","iPXSMax256S","190198782790"
"false","iPhone XS Max 256GB Space Gray","Asset","Apple-iPhone","iPhone XS Max 256GB Space Gray","false","true","iPXSMax256SG","190198782608"
"false","iPhone XS Max 512GB Gold","Asset","Apple-iPhone","iPhone XS Max 512GB Gold","false","true","iPXSMax512G","190198783551"
"false","iPhone XS Max 512GB Silver","Asset","Apple-iPhone","iPhone XS Max 512GB Silver","false","true","iPXSMax512S","190198783360"
"false","iPhone XS Max 512GB Space Gray","Asset","Apple-iPhone","iPhone XS Max 512GB Space Gray","false","true","iPXSMax512SG","190198783179"
"false","iPhone XS Max 64GB Gold","Asset","Apple-iPhone","iPhone XS Max 64GB Gold","false","true","iPXSMax64G","190198782417"
"false","iPhone XS Max 64GB Silver","Asset","Apple-iPhone","iPhone XS Max 64GB Silver","false","true","iPXSMax64S","190198782226"
"false","iPhone XS Max 64GB Space Gray","Asset","Apple-iPhone","iPhone XS Max 64GB Space Gray","false","true","iPXSMax64SG","190198782035"
"false","Iridium 9555 Satellite Phone Standard Package","Asset","SATCon Device","Iridium 9555 Satellite Phone Standard Package","false","true","I9555SPStP","x"
"false","Iridium Extreme 9575 Satellite Phone Kit","Asset","SATCon Device","Iridium Extreme 9575 Satellite Phone Kit","false","true","IE9575SPKit","x"
"true","JETech Screen Protector iPhone 16 Pro","Item","Accessory","JETech Tempered Glass iPhone 16 Pro","false","false","JTGiP16P","676327610156"
"true","JETech Tempered Glass iPhone 5.4""","Item","Accessory","JETech Tempered Glass iPhone 5.4""","false","false","JTGiP5.4","X0034UJJUB"
"true","JETech Tempered Glass iPhone 6.1""","Item","Accessory","JETech Tempered Glass iPhone 6.1""","false","false","JTGiP6.1","X002Z7JZCL"
"true","Screen Protector","Item","Accessory","JETech Tempered Glass Screen Protector for iPhone SE3/SE2","false","false","JETTGSPiPSE3/SE2","X002K3VYN3"
"false","Kazuna eTalk 4GB Black","Asset","Basic Phone","Kazuna eTalk 4GB Black","false","true","KT4GBB","850005727037"
"false","Kyocera DuraForce PRO 3 128GB Black","Asset","Android-Phone","Kyocera DuraForce PRO 3 128GB Black","false","true","KDFP3128GBB","25495944112"
"false","Kyocera DuraXV Extreme+ 16GB Black","Asset","Basic Phone","Kyocera DuraXV Extreme+ 16GB Black","false","true","KDXVE+16GBB","25495942149"
"false","Kyocera DuraXV Extreme+ Non Camera 16GB Black","Asset","Basic Phone","Kyocera DuraXV Extreme+ Non Camera 16GB Black","false","true","KDXVE+NC16GBB","25495942156"
"false","Lenovo Tab P11 Plus 11"" 128GB Slate Grey","Asset","Android-Tablet","Lenovo Tab P11 Plus 11"" 128GB Slate Grey","false","true","LTP11P11128SG","195890697192"
"false","LG Stylo 5","Asset","Android-Phone","LG Stylo 5","false","true","LGStylo5",""
"true","Logitech Rugged Folio for iPad 10th Generation, A16","Item","Accessory","Logitech Rugged Folio for iPad 10th Generation, A16","false","false","LRFiPad10","738516304632"
"true","M2M Device","Asset","M2M Device","M2M: Undefined","false","false","M2MU","x111111111120"
"true","MagFit Core Armor Case","Item","Accessory","MagFit Core Armor Case for iPhone 6.6"" New 2025","false","false","MFCACiP6.6N2025","738516045139"
